batch_size,exit_indicator_in,exit_indicator_out,forward_id,hidden_shape_in,hidden_shape_out,important_visual_tokens_in,important_visual_tokens_out,kv_len,layer_idx,past_len,phase,position_last,position_shape,q_len
1,0,0,16,"[1, 1, 4096]","[1, 1, 4096]",,,63,31,62,decode,638,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,0,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,1,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,2,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,3,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,4,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,5,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,6,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,7,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,8,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,9,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,10,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,11,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,12,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,13,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,14,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,15,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,16,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,17,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,18,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,74,19,73,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,74,20,73,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,74,21,73,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,74,22,73,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,74,23,73,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,74,24,73,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,74,25,73,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,74,26,73,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,74,27,73,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,64,28,63,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,64,29,63,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,64,30,63,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,64,31,63,decode,639,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,0,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,1,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,2,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,3,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,4,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,5,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,6,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,7,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,8,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,9,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,10,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,11,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,12,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,13,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,14,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,15,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,16,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,17,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,18,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,75,19,74,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,75,20,74,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,75,21,74,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,75,22,74,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,75,23,74,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,75,24,74,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,75,25,74,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,75,26,74,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,75,27,74,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,65,28,64,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,65,29,64,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,65,30,64,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,65,31,64,decode,640,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,0,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,1,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,2,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,3,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,4,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,5,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,6,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,7,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,8,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,9,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,10,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,11,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,12,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,13,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,14,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,15,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,16,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,17,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,18,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,76,19,75,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,76,20,75,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,76,21,75,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,76,22,75,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,76,23,75,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,76,24,75,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,76,25,75,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,76,26,75,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,76,27,75,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,66,28,65,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,66,29,65,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,66,30,65,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,66,31,65,decode,641,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,0,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,1,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,2,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,3,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,4,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,5,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,6,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,7,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,8,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,9,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,10,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,11,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,12,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,13,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,14,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,15,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,16,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,17,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,18,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,77,19,76,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,77,20,76,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,77,21,76,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,77,22,76,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,77,23,76,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,77,24,76,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,77,25,76,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,77,26,76,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,77,27,76,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,67,28,66,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,67,29,66,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,67,30,66,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,67,31,66,decode,642,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,0,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,1,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,2,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,3,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,4,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,5,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,6,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,7,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,8,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,9,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,10,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,11,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,12,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,13,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,14,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,15,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,16,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,17,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,18,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,78,19,77,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,78,20,77,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,78,21,77,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,78,22,77,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,78,23,77,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,78,24,77,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,78,25,77,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,78,26,77,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,78,27,77,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,68,28,67,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,68,29,67,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,68,30,67,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,68,31,67,decode,643,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,0,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,1,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,2,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,3,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,4,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,5,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,6,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,7,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,8,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,9,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,10,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,11,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,12,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,13,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,14,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,15,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,16,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,17,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,18,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,79,19,78,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,79,20,78,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,79,21,78,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,79,22,78,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,79,23,78,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,79,24,78,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,79,25,78,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,79,26,78,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,79,27,78,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,69,28,68,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,69,29,68,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,69,30,68,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,69,31,68,decode,644,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,0,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,1,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,2,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,3,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,4,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,5,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,6,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,7,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,8,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,9,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,10,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,11,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,12,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,13,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,14,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,15,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,16,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,17,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,18,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,80,19,79,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,80,20,79,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,80,21,79,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,80,22,79,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,80,23,79,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,80,24,79,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,80,25,79,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,80,26,79,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,80,27,79,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,70,28,69,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,70,29,69,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,70,30,69,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,70,31,69,decode,645,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,0,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,1,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,2,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,3,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,4,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,5,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,6,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,7,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,8,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,9,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,10,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,11,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,12,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,13,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,14,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,15,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,16,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,17,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,18,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,81,19,80,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,81,20,80,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,81,21,80,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,81,22,80,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,81,23,80,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,81,24,80,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,81,25,80,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,81,26,80,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,81,27,80,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,71,28,70,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,71,29,70,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,71,30,70,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,71,31,70,decode,646,"[1, 1]",1
