batch_size,exit_indicator_in,exit_indicator_out,forward_id,hidden_shape_in,hidden_shape_out,important_visual_tokens_in,important_visual_tokens_out,kv_len,layer_idx,past_len,phase,position_last,position_shape,q_len
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,0,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,1,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,2,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,3,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,4,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,5,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,6,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,7,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,8,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,9,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,10,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,11,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,12,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,13,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,14,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,15,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,16,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,17,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,18,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,19,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,20,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,21,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,22,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,23,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,24,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,25,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,26,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,27,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,28,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,29,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,30,639,decode,639,"[1, 1]",1
1,0,0,17,"[1, 1, 4096]","[1, 1, 4096]",,,640,31,639,decode,639,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,0,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,1,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,2,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,3,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,4,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,5,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,6,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,7,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,8,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,9,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,10,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,11,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,12,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,13,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,14,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,15,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,16,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,17,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,18,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,19,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,20,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,21,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,22,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,23,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,24,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,25,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,26,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,27,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,28,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,29,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,30,640,decode,640,"[1, 1]",1
1,0,0,18,"[1, 1, 4096]","[1, 1, 4096]",,,641,31,640,decode,640,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,0,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,1,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,2,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,3,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,4,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,5,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,6,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,7,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,8,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,9,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,10,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,11,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,12,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,13,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,14,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,15,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,16,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,17,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,18,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,19,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,20,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,21,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,22,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,23,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,24,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,25,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,26,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,27,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,28,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,29,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,30,641,decode,641,"[1, 1]",1
1,0,0,19,"[1, 1, 4096]","[1, 1, 4096]",,,642,31,641,decode,641,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,0,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,1,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,2,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,3,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,4,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,5,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,6,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,7,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,8,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,9,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,10,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,11,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,12,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,13,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,14,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,15,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,16,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,17,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,18,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,19,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,20,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,21,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,22,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,23,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,24,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,25,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,26,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,27,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,28,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,29,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,30,642,decode,642,"[1, 1]",1
1,0,0,20,"[1, 1, 4096]","[1, 1, 4096]",,,643,31,642,decode,642,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,0,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,1,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,2,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,3,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,4,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,5,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,6,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,7,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,8,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,9,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,10,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,11,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,12,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,13,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,14,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,15,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,16,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,17,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,18,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,19,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,20,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,21,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,22,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,23,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,24,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,25,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,26,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,27,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,28,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,29,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,30,643,decode,643,"[1, 1]",1
1,0,0,21,"[1, 1, 4096]","[1, 1, 4096]",,,644,31,643,decode,643,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,0,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,1,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,2,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,3,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,4,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,5,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,6,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,7,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,8,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,9,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,10,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,11,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,12,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,13,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,14,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,15,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,16,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,17,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,18,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,19,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,20,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,21,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,22,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,23,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,24,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,25,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,26,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,27,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,28,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,29,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,30,644,decode,644,"[1, 1]",1
1,0,0,22,"[1, 1, 4096]","[1, 1, 4096]",,,645,31,644,decode,644,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,0,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,1,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,2,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,3,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,4,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,5,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,6,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,7,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,8,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,9,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,10,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,11,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,12,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,13,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,14,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,15,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,16,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,17,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,18,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,19,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,20,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,21,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,22,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,23,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,24,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,25,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,26,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,27,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,28,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,29,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,30,645,decode,645,"[1, 1]",1
1,0,0,23,"[1, 1, 4096]","[1, 1, 4096]",,,646,31,645,decode,645,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,0,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,1,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,2,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,3,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,4,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,5,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,6,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,7,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,8,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,9,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,10,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,11,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,12,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,13,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,14,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,15,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,16,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,17,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,18,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,19,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,20,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,21,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,22,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,23,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,24,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,25,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,26,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,27,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,28,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,29,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,30,646,decode,646,"[1, 1]",1
1,0,0,24,"[1, 1, 4096]","[1, 1, 4096]",,,647,31,646,decode,646,"[1, 1]",1
1,0,0,25,"[1, 1, 4096]","[1, 1, 4096]",,,648,0,647,decode,647,"[1, 1]",1
